"ID";"INSEE COM";"NOM COM M";"INSEE DEP";"NOM DEP";"INSEE REG";"NOM REG";"XMIN";"YMIN";"XMAX";"YMAX"
12943;34097;"FELINES MINERVOIS";34;"HERAULT";76;"OCCITANIE";662646;6246156;669540;6255796
12944;34098;"FERRALS LES MONTAGNES";34;"HERAULT";76;"OCCITANIE";667787;6253149;673755;6262171
12945;34099;"FERRIERES LES VERRERIES";34;"HERAULT";76;"OCCITANIE";761155;6304864;767898;6310566
12946;34100;"FERRIERES POUSSAROU";34;"HERAULT";76;"OCCITANIE";688632;6261399;696238;6267955
12947;34101;"FLORENSAC";34;"HERAULT";76;"OCCITANIE";734037;6249215;740821;6258290
12948;34102;"FONTANES";34;"HERAULT";76;"OCCITANIE";771805;6298107;776353;6301535
12949;34103;"FONTES";34;"HERAULT";76;"OCCITANIE";728305;6269105;734437;6273799
12950;34104;"FOS";34;"HERAULT";76;"OCCITANIE";718258;6272227;721359;6276259
12951;34105;"FOUZILHON";34;"HERAULT";76;"OCCITANIE";717918;6265995;720920;6269719
12952;34106;"FOZIERES";34;"HERAULT";76;"OCCITANIE";726386;6293695;730646;6295921
12953;34107;"FRAISSE SUR AGOUT";34;"HERAULT";76;"OCCITANIE";677947;6272541;689610;6282471
12954;34108;"FRONTIGNAN";34;"HERAULT";76;"OCCITANIE";754475;6257709;766880;6265278
12955;34109;"GABIAN";34;"HERAULT";76;"OCCITANIE";718903;6266096;723500;6271554
12956;34110;"GALARGUES";34;"HERAULT";76;"OCCITANIE";778427;6296030;784847;6301748
12957;34111;"GANGES";34;"HERAULT";76;"OCCITANIE";754809;6314528;758221;6318372
12958;34112;"GARRIGUES";34;"HERAULT";76;"OCCITANIE";780052;6299109;783011;6302056
12959;34113;"GIGEAN";34;"HERAULT";76;"OCCITANIE";756167;6263787;761046;6269235
12960;34114;"GIGNAC";34;"HERAULT";76;"OCCITANIE";741277;6279453;750117;6285897
12961;34115;"GORNIES";34;"HERAULT";76;"OCCITANIE";746216;6306157;753847;6313295
12962;34116;"GRABELS";34;"HERAULT";76;"OCCITANIE";759746;6281892;767667;6285678
12963;34117;"GRAISSESSAC";34;"HERAULT";76;"OCCITANIE";704903;6285224;709184;6289791
12964;34118;"GUZARGUES";34;"HERAULT";76;"OCCITANIE";772266;6290200;776460;6294869
12965;34119;"HEREPIAN";34;"HERAULT";76;"OCCITANIE";707487;6274564;711799;6279497
12966;34120;"JACOU";34;"HERAULT";76;"OCCITANIE";772541;6284330;774909;6286680
12967;34121;"JONCELS";34;"HERAULT";76;"OCCITANIE";709685;6291876;719859;6301501
12968;34122;"JONQUIERES";34;"HERAULT";76;"OCCITANIE";737591;6285475;739539;6287127
12969;34123;"JUVIGNAC";34;"HERAULT";76;"OCCITANIE";761458;6277226;766250;6283033
12970;34124;"LACOSTE";34;"HERAULT";76;"OCCITANIE";731759;6282119;736204;6286217
12971;34125;"LAGAMAS";34;"HERAULT";76;"OCCITANIE";741346;6285090;744469;6287748
12972;34126;"LAMALOU LES BAINS";34;"HERAULT";76;"OCCITANIE";704950;6276178;708737;6279206
12973;34127;"LANSARGUES";34;"HERAULT";76;"OCCITANIE";784448;6278211;789723;6285715
12974;34128;"LAROQUE";34;"HERAULT";76;"OCCITANIE";756852;6312813;760929;6315796
12975;34129;"LATTES";34;"HERAULT";76;"OCCITANIE";768518;6271465;776826;6277855
12976;34130;"LAURENS";34;"HERAULT";76;"OCCITANIE";713217;6266174;718828;6271512
12977;34131;"LAURET";34;"HERAULT";76;"OCCITANIE";769033;6302568;772686;6305316
12978;34132;"LAUROUX";34;"HERAULT";76;"OCCITANIE";719461;6294915;725601;6303478
12979;34133;"LAVALETTE";34;"HERAULT";76;"OCCITANIE";719952;6285895;723459;6291257
12980;34134;"LAVERUNE";34;"HERAULT";76;"OCCITANIE";763271;6274579;766014;6278454
12981;34135;"LESPIGNAN";34;"HERAULT";76;"OCCITANIE";711481;6238121;715960;6245122
12982;34136;"LEZIGNAN LA CEBE";34;"HERAULT";76;"OCCITANIE";733649;6264414;737643;6267615
12983;34137;"LIAUSSON";34;"HERAULT";76;"OCCITANIE";726973;6280256;731199;6284186
12984;34138;"LIEURAN CABRIERES";34;"HERAULT";76;"OCCITANIE";731220;6274936;734958;6278924
12985;34139;"LIEURAN LES BEZIERS";34;"HERAULT";76;"OCCITANIE";717264;6254484;720382;6259300
12986;34140;"LIGNAN SUR ORB";34;"HERAULT";76;"OCCITANIE";713132;6252211;714894;6255357
12987;34141;"LIVINIERE";34;"HERAULT";76;"OCCITANIE";667354;6242865;673740;6254724
12988;34142;"LODEVE";34;"HERAULT";76;"OCCITANIE";720332;6288414;727595;6296161
12989;34143;"LOUPIAN";34;"HERAULT";76;"OCCITANIE";748079;6257526;753630;6265515
12990;34144;"LUNAS";34;"HERAULT";76;"OCCITANIE";710336;6284262;721119;6294510
12991;34145;"LUNEL";34;"HERAULT";76;"OCCITANIE";788639;6283114;794061;6291329
12992;34146;"LUNEL VIEL";34;"HERAULT";76;"OCCITANIE";784937;6284905;789568;6289894
12993;34147;"MAGALAS";34;"HERAULT";76;"OCCITANIE";714909;6261291;720954;6267347
12994;34148;"MARAUSSAN";34;"HERAULT";76;"OCCITANIE";710329;6249929;714651;6255458
12995;34149;"MARGON";34;"HERAULT";76;"OCCITANIE";723357;6264048;725967;6266842
12996;34150;"MARSEILLAN";34;"HERAULT";76;"OCCITANIE";739980;6244934;750191;6256510
12997;34151;"MARSILLARGUES";34;"HERAULT";76;"OCCITANIE";786817;6276846;796388;6288594
12998;34152;"MAS DE LONDRES";34;"HERAULT";76;"OCCITANIE";759385;6295568;765755;6302046
12999;34153;"MATELLES";34;"HERAULT";76;"OCCITANIE";761924;6290043;768354;6294843
13000;34154;"MAUGUIO";34;"HERAULT";76;"OCCITANIE";775309;6271678;788304;6283209
13001;34155;"MAUREILHAN";34;"HERAULT";76;"OCCITANIE";705196;6248616;710741;6251959
13002;34156;"MERIFONS";34;"HERAULT";76;"OCCITANIE";721351;6279753;724639;6284121
13003;34157;"MEZE";34;"HERAULT";76;"OCCITANIE";742585;6254651;752101;6264184
13004;34158;"MINERVE";34;"HERAULT";76;"OCCITANIE";672628;6248445;681404;6254578
13005;34159;"MIREVAL";34;"HERAULT";76;"OCCITANIE";762268;6266915;767501;6270796
13006;34160;"MONS";34;"HERAULT";76;"OCCITANIE";694353;6270812;701682;6278645
13007;34161;"MONTADY";34;"HERAULT";76;"OCCITANIE";707008;6245571;712089;6249686
13008;34162;"MONTAGNAC";34;"HERAULT";76;"OCCITANIE";736067;6258784;745969;6268536
13009;34163;"MONTARNAUD";34;"HERAULT";76;"OCCITANIE";753332;6279287;760498;6287655
13010;34164;"MONTAUD";34;"HERAULT";76;"OCCITANIE";772525;6291391;780548;6296938
13011;34165;"MONTBAZIN";34;"HERAULT";76;"OCCITANIE";750383;6266500;757884;6274723
13012;34166;"MONTBLANC";34;"HERAULT";76;"OCCITANIE";726622;6248189;731735;6257197
13013;34167;"MONTELS";34;"HERAULT";76;"OCCITANIE";700358;6241629;704418;6244988
13014;34168;"MONTESQUIEU";34;"HERAULT";76;"OCCITANIE";719316;6270649;724446;6277134
13015;34169;"MONTFERRIER SUR LEZ";34;"HERAULT";76;"OCCITANIE";767845;6283573;771230;6288025
13016;34170;"MONTOULIERS";34;"HERAULT";76;"OCCITANIE";690608;6246719;694272;6250281
13017;34171;"MONTOULIEU";34;"HERAULT";76;"OCCITANIE";762221;6310143;766579;6316428
13018;34172;"MONTPELLIER";34;"HERAULT";76;"OCCITANIE";765144;6274565;776028;6284181
13019;34173;"MONTPEYROUX";34;"HERAULT";76;"OCCITANIE";737992;6286124;742795;6294544
13020;34174;"MOULES ET BAUCELS";34;"HERAULT";76;"OCCITANIE";757521;6314266;763870;6319593
13021;34175;"MOUREZE";34;"HERAULT";76;"OCCITANIE";725116;6277453;731018;6282360
13022;34176;"MUDAISON";34;"HERAULT";76;"OCCITANIE";781740;6280798;785648;6285071
13023;34177;"MURLES";34;"HERAULT";76;"OCCITANIE";757981;6285108;763749;6293753
13024;34178;"MURVIEL LES BEZIERS";34;"HERAULT";76;"OCCITANIE";707743;6257319;714323;6267267
13025;34179;"MURVIEL LES MONTPELLIER";34;"HERAULT";76;"OCCITANIE";757366;6277476;762225;6281405
13026;34180;"NEBIAN";34;"HERAULT";76;"OCCITANIE";732821;6276255;737559;6279674
13027;34181;"NEFFIES";34;"HERAULT";76;"OCCITANIE";725235;6268732;729154;6273378
13028;34182;"NEZIGNAN L EVEQUE";34;"HERAULT";76;"OCCITANIE";731542;6256791;734123;6259631
13029;34183;"NISSAN LEZ ENSERUNE";34;"HERAULT";76;"OCCITANIE";704418;6239348;712651;6245734
13030;34184;"NIZAS";34;"HERAULT";76;"OCCITANIE";731135;6266863;736285;6269669
13031;34185;"NOTRE DAME DE LONDRES";34;"HERAULT";76;"OCCITANIE";757799;6300898;763604;6308256
13032;34186;"OCTON";34;"HERAULT";76;"OCCITANIE";719966;6281155;727420;6287765
13033;34187;"OLARGUES";34;"HERAULT";76;"OCCITANIE";690708;6267785;695915;6274203
13034;34188;"OLMET ET VILLECUN";34;"HERAULT";76;"OCCITANIE";722150;6287618;726560;6292609
13035;34189;"OLONZAC";34;"HERAULT";76;"OCCITANIE";675531;6239530;682740;6245538
13036;34190;"OUPIA";34;"HERAULT";76;"OCCITANIE";679615;6241474;684519;6245352
13037;34191;"PAILHES";34;"HERAULT";76;"OCCITANIE";713439;6258091;716601;6261838
13038;34192;"PALAVAS LES FLOTS";34;"HERAULT";76;"OCCITANIE";772685;6269096;778451;6272536
13039;34193;"PARDAILHAN";34;"HERAULT";76;"OCCITANIE";681913;6256244;690359;6265526
13040;34194;"PAULHAN";34;"HERAULT";76;"OCCITANIE";735169;6268376;739202;6273775
13041;34195;"PEGAIROLLES DE BUEGES";34;"HERAULT";76;"OCCITANIE";743326;6298667;749083;6303356
13042;34196;"PEGAIROLLES DE L ESCALETTE";34;"HERAULT";76;"OCCITANIE";723391;6297427;730311;6305941
13043;34197;"PERET";34;"HERAULT";76;"OCCITANIE";730346;6273103;734563;6277553
13044;34198;"PEROLS";34;"HERAULT";76;"OCCITANIE";775111;6271441;778628;6276540
13045;34199;"PEZENAS";34;"HERAULT";76;"OCCITANIE";730181;6258025;737499;6267158
13046;34200;"PEZENES LES MINES";34;"HERAULT";76;"OCCITANIE";715986;6274711;723497;6281153
13047;34201;"PIERRERUE";34;"HERAULT";76;"OCCITANIE";694268;6257554;700440;6264200
13048;34202;"PIGNAN";34;"HERAULT";76;"OCCITANIE";755789;6273355;764088;6278987
13049;34203;"PINET";34;"HERAULT";76;"OCCITANIE";739610;6255005;743839;6258784
13050;34204;"PLAISSAN";34;"HERAULT";76;"OCCITANIE";741143;6271984;744585;6275105
13051;34205;"PLANS";34;"HERAULT";76;"OCCITANIE";719083;6292562;724602;6299248
13052;34206;"POILHES";34;"HERAULT";76;"OCCITANIE";705725;6243476;709135;6246494
13053;34207;"POMEROLS";34;"HERAULT";76;"OCCITANIE";739284;6252507;744738;6259138
13054;34208;"POPIAN";34;"HERAULT";76;"OCCITANIE";741560;6278710;744663;6282525
13055;34209;"PORTIRAGNES";34;"HERAULT";76;"OCCITANIE";725536;6241196;730635;6248547
13056;34210;"POUGET";34;"HERAULT";76;"OCCITANIE";739475;6274618;744281;6279614
13057;34211;"POUJOL SUR ORB";34;"HERAULT";76;"OCCITANIE";702327;6274985;706204;6277410
13058;34212;"POUJOLS";34;"HERAULT";76;"OCCITANIE";724128;6295661;726885;6298727
13059;34213;"POUSSAN";34;"HERAULT";76;"OCCITANIE";750634;6262302;756575;6271133
13060;34214;"POUZOLLES";34;"HERAULT";76;"OCCITANIE";720280;6262179;723869;6266551
13061;34215;"POUZOLS";34;"HERAULT";76;"OCCITANIE";739905;6279324;742183;6281692
13062;34216;"PRADAL";34;"HERAULT";76;"OCCITANIE";706579;6280022;708819;6283163
13063;34217;"PRADES LE LEZ";34;"HERAULT";76;"OCCITANIE";768188;6287372;771244;6293145
13064;34218;"PRADES SUR VERNAZOBRE";34;"HERAULT";76;"OCCITANIE";694590;6259136;701307;6265284
13065;34219;"PREMIAN";34;"HERAULT";76;"OCCITANIE";683174;6267996;687995;6274501
13066;34220;"PUECH";34;"HERAULT";76;"OCCITANIE";723162;6285399;729839;6289170
13067;34221;"PUECHABON";34;"HERAULT";76;"OCCITANIE";744374;6288621;752984;6295068
13068;34222;"PUILACHER";34;"HERAULT";76;"OCCITANIE";739441;6273083;741949;6275281
13069;34223;"PUIMISSON";34;"HERAULT";76;"OCCITANIE";715159;6257942;718605;6261767
13070;34224;"PUISSALICON";34;"HERAULT";76;"OCCITANIE";716777;6259130;721709;6264498
13071;34225;"PUISSERGUIER";34;"HERAULT";76;"OCCITANIE";700287;6250148;708800;6256496
13072;34226;"QUARANTE";34;"HERAULT";76;"OCCITANIE";695946;6245912;702122;6254951
13073;34227;"RESTINCLIERES";34;"HERAULT";76;"OCCITANIE";782413;6290139;785127;6294239
13074;34228;"RIEUSSEC";34;"HERAULT";76;"OCCITANIE";674370;6254781;681913;6260740
13075;34229;"RIOLS";34;"HERAULT";76;"OCCITANIE";678670;6259987;688902;6273267
13076;34230;"RIVES";34;"HERAULT";76;"OCCITANIE";718840;6301691;723548;6311081
13077;34231;"ROMIGUIERES";34;"HERAULT";76;"OCCITANIE";717919;6300550;720112;6303439
13078;34232;"ROQUEBRUN";34;"HERAULT";76;"OCCITANIE";694371;6263566;705274;6271427
13079;34233;"ROQUEREDONDE";34;"HERAULT";76;"OCCITANIE";711964;6296843;719649;6302122
13080;34234;"ROQUESSELS";34;"HERAULT";76;"OCCITANIE";717070;6269692;720070;6275324
13081;34235;"ROSIS";34;"HERAULT";76;"OCCITANIE";695044;6275966;704770;6286350
13082;34236;"ROUET";34;"HERAULT";76;"OCCITANIE";762829;6299683;768872;6306854
13083;34237;"ROUJAN";34;"HERAULT";76;"OCCITANIE";722459;6264793;727394;6271494
13084;34238;"SAINT ANDRE DE BUEGES";34;"HERAULT";76;"OCCITANIE";749111;6303695;754428;6308946
13085;34239;"SAINT ANDRE DE SANGONIS";34;"HERAULT";76;"OCCITANIE";738281;6279885;743323;6287066
13086;34240;"SAINT AUNES";34;"HERAULT";76;"OCCITANIE";775323;6279866;781272;6284435
13087;34241;"SAINT BAUZILLE DE LA SYLVE";34;"HERAULT";76;"OCCITANIE";743106;6277488;747558;6281451
13088;34242;"SAINT BAUZILLE DE MONTMEL";34;"HERAULT";76;"OCCITANIE";772599;6294568;779367;6301276
13089;34243;"SAINT BAUZILLE DE PUTOIS";34;"HERAULT";76;"OCCITANIE";758229;6308918;763422;6314669
13090;34244;"SAINT BRES";34;"HERAULT";76;"OCCITANIE";782396;6284156;785024;6287295
13091;34245;"SAINT CHINIAN";34;"HERAULT";76;"OCCITANIE";690630;6254354;697632;6263049
13092;34246;"ENTRE VIGNES";34;"HERAULT";76;"OCCITANIE";784621;6289243;789673;6294226
13093;34247;"SAINT CLEMENT DE RIVIERE";34;"HERAULT";76;"OCCITANIE";766521;6283538;769711;6291418
13094;34248;"SAINTE CROIX DE QUINTILLARGUES";34;"HERAULT";76;"OCCITANIE";771801;6295071;774820;6298761
13095;34249;"SAINT DREZERY";34;"HERAULT";76;"OCCITANIE";776492;6290903;780886;6294929
13096;34250;"SAINT ETIENNE D ALBAGNAN";34;"HERAULT";76;"OCCITANIE";685170;6266560;692746;6274595
13097;34251;"SAINT ETIENNE DE GOURGAS";34;"HERAULT";76;"OCCITANIE";729172;6294534;733147;6302924
13098;34252;"SAINT ETIENNE ESTRECHOUX";34;"HERAULT";76;"OCCITANIE";706894;6283701;710024;6285593
13099;34253;"SAINT FELIX DE L HERAS";34;"HERAULT";76;"OCCITANIE";722424;6301908;728967;6306222
13100;34254;"SAINT FELIX DE LODEZ";34;"HERAULT";76;"OCCITANIE";736236;6283385;739316;6285837
13101;34255;"SAINT GELY DU FESC";34;"HERAULT";76;"OCCITANIE";762883;6285433;767786;6290963
13102;34256;"SAINT GENIES DES MOURGUES";34;"HERAULT";76;"OCCITANIE";781497;6287156;785935;6291314
13103;34257;"SAINT GENIES DE VARENSAL";34;"HERAULT";76;"OCCITANIE";697899;6285325;702417;6289997
13104;34258;"SAINT GENIES DE FONTEDIT";34;"HERAULT";76;"OCCITANIE";712200;6261349;715859;6265228
13105;34259;"SAINT GEORGES D ORQUES";34;"HERAULT";76;"OCCITANIE";760037;6277937;765121;6282169
13106;34260;"SAINT GERVAIS SUR MARE";34;"HERAULT";76;"OCCITANIE";701127;6281022;707498;6288691
13107;34261;"SAINT GUILHEM LE DESERT";34;"HERAULT";76;"OCCITANIE";739842;6290638;747783;6299582
13108;34262;"SAINT GUIRAUD";34;"HERAULT";76;"OCCITANIE";734618;6285211;738094;6288594
13109;34263;"SAINT HILAIRE DE BEAUVOIR";34;"HERAULT";76;"OCCITANIE";780274;6294104;783643;6296526
13110;34264;"SAINT JEAN DE BUEGES";34;"HERAULT";76;"OCCITANIE";745141;6301692;751699;6306398
13111;34265;"SAINT JEAN DE CORNIES";34;"HERAULT";76;"OCCITANIE";779525;6293297;782208;6295852
13112;34266;"SAINT JEAN DE CUCULLES";34;"HERAULT";76;"OCCITANIE";765664;6292535;768811;6298048
13113;34267;"SAINT JEAN DE FOS";34;"HERAULT";76;"OCCITANIE";741784;6284957;746293;6292340
13114;34268;"SAINT JEAN DE LA BLAQUIERE";34;"HERAULT";76;"OCCITANIE";732625;6286809;736754;6293085
13115;34269;"SAINT JEAN DE MINERVOIS";34;"HERAULT";76;"OCCITANIE";680456;6252493;690165;6259993
13116;34270;"SAINT JEAN DE VEDAS";34;"HERAULT";76;"OCCITANIE";765067;6272805;769548;6277716
13117;34271;"SAINT JULIEN";34;"HERAULT";76;"OCCITANIE";687784;6273613;695327;6278374
13118;34272;"SAINT JUST";34;"HERAULT";76;"OCCITANIE";787688;6283109;791578;6286565
13119;34273;"SAINT MARTIN DE L ARCON";34;"HERAULT";76;"OCCITANIE";697888;6273879;699923;6277878
13120;34274;"SAINT MARTIN DE LONDRES";34;"HERAULT";76;"OCCITANIE";753463;6295695;761124;6303989
13121;34276;"SAINT MATHIEU DE TREVIERS";34;"HERAULT";76;"OCCITANIE";766327;6293546;772642;6300338
13122;34277;"SAINT MAURICE NAVACELLES";34;"HERAULT";76;"OCCITANIE";734529;6298930;746522;6311053
13123;34278;"SAINT MICHEL";34;"HERAULT";76;"OCCITANIE";729754;6301653;735513;6308274
13124;34279;"SAINT NAZAIRE DE LADAREZ";34;"HERAULT";76;"OCCITANIE";703622;6265002;710077;6273110
13125;34280;"SAINT NAZAIRE DE PEZAN";34;"HERAULT";76;"OCCITANIE";788882;6280276;791543;6284490
13126;34281;"SAINT PARGOIRE";34;"HERAULT";76;"OCCITANIE";738592;6267294;749007;6272515
13127;34282;"SAINT PAUL ET VALMALLE";34;"HERAULT";76;"OCCITANIE";752432;6277718;758081;6281902
13128;34283;"SAINT PIERRE DE LA FAGE";34;"HERAULT";76;"OCCITANIE";731232;6296389;736391;6302643
13129;34284;"SAINT PONS DE THOMIERES";34;"HERAULT";76;"OCCITANIE";676021;6259844;683506;6269829
13130;34285;"SAINT PONS DE MAUCHIENS";34;"HERAULT";76;"OCCITANIE";738108;6265829;744995;6270241
13131;34286;"SAINT PRIVAT";34;"HERAULT";76;"OCCITANIE";729676;6292390;739368;6297706
13132;34287;"SAINT SATURNIN DE LUCIAN";34;"HERAULT";76;"OCCITANIE";736113;6286713;739437;6293392
13133;34288;"SAINT SERIES";34;"HERAULT";76;"OCCITANIE";787529;6292230;790844;6295111
13134;34289;"SAINT THIBERY";34;"HERAULT";76;"OCCITANIE";728008;6251874;735859;6258056
13135;34290;"SAINT VINCENT DE BARBEYRARGUES";34;"HERAULT";76;"OCCITANIE";769866;6289378;771452;6292066
13136;34291;"SAINT VINCENT D OLARGUES";34;"HERAULT";76;"OCCITANIE";686539;6270637;692331;6275802
13137;34292;"SALASC";34;"HERAULT";76;"OCCITANIE";722670;6278921;727199;6282478
13138;34293;"SALVETAT SUR AGOUT";34;"HERAULT";76;"OCCITANIE";668851;6271794;681302;6284670
13139;34294;"SATURARGUES";34;"HERAULT";76;"OCCITANIE";788845;6289266;791290;6293041
13140;34295;"SAUSSAN";34;"HERAULT";76;"OCCITANIE";761416;6273263;765222;6275914
13141;34296;"SAUSSINES";34;"HERAULT";76;"OCCITANIE";783143;6294239;785975;6297788
13142;34297;"SAUTEYRARGUES";34;"HERAULT";76;"OCCITANIE";772158;6300963;775671;6307028
13143;34298;"SAUVIAN";34;"HERAULT";76;"OCCITANIE";718746;6240210;722521;6246380
13144;34299;"SERIGNAN";34;"HERAULT";76;"OCCITANIE";720904;6237461;728021;6245250
13145;34300;"SERVIAN";34;"HERAULT";76;"OCCITANIE";720733;6252624;728154;6261487
13146;34301;"SETE";34;"HERAULT";76;"OCCITANIE";744871;6247598;760623;6259246
13147;34302;"SIRAN";34;"HERAULT";76;"OCCITANIE";670802;6243787;674679;6252023
13148;34303;"SORBS";34;"HERAULT";76;"OCCITANIE";729896;6307032;735511;6313007
13149;34304;"SOUBES";34;"HERAULT";76;"OCCITANIE";726037;6295589;730314;6300687
13150;34305;"SOULIE";34;"HERAULT";76;"OCCITANIE";669016;6268225;680261;6274261
13151;34306;"SOUMONT";34;"HERAULT";76;"OCCITANIE";726534;6288959;729980;6294422
13152;34307;"SUSSARGUES";34;"HERAULT";76;"OCCITANIE";777653;6288919;781708;6292442
13153;34308;"TAUSSAC LA BILLIERE";34;"HERAULT";76;"OCCITANIE";703772;6278463;708598;6284854
13154;34309;"TEYRAN";34;"HERAULT";76;"OCCITANIE";772660;6285808;776660;6290391
13155;34310;"THEZAN LES BEZIERS";34;"HERAULT";76;"OCCITANIE";710145;6254563;715675;6259563
13156;34311;"TOURBES";34;"HERAULT";76;"OCCITANIE";727517;6257772;732778;6263673
13157;34312;"TOUR SUR ORB";34;"HERAULT";76;"OCCITANIE";707799;6281176;716761;6288660
13158;34313;"TRESSAN";34;"HERAULT";76;"OCCITANIE";738014;6273451;740698;6276283
13159;34314;"TRIADOU";34;"HERAULT";76;"OCCITANIE";766951;6291692;771211;6295006
13160;34315;"USCLAS D HERAULT";34;"HERAULT";76;"OCCITANIE";736653;6268247;738832;6270413
13161;34316;"USCLAS DU BOSC";34;"HERAULT";76;"OCCITANIE";730502;6290329;733424;6293346
13162;34317;"VACQUERIE ET SAINT MARTIN DE CASTRIES";34;"HERAULT";76;"OCCITANIE";734734;6294530;742962;6304551
13163;34318;"VACQUIERES";34;"HERAULT";76;"OCCITANIE";774462;6300912;778869;6306584
13164;34319;"VAILHAN";34;"HERAULT";76;"OCCITANIE";722181;6270346;725635;6276170
13165;34320;"VAILHAUQUES";34;"HERAULT";76;"OCCITANIE";756262;6282531;761597;6288283
13166;34321;"VALERGUES";34;"HERAULT";76;"OCCITANIE";783527;6284930;787024;6287946
13167;34322;"VALFLAUNES";34;"HERAULT";76;"OCCITANIE";764910;6297810;773489;6304206
13168;34323;"VALMASCLE";34;"HERAULT";76;"OCCITANIE";722312;6276044;726200;6279792
13169;34324;"VALRAS PLAGE";34;"HERAULT";76;"OCCITANIE";721868;6237221;725381;6240153
13170;34325;"VALROS";34;"HERAULT";76;"OCCITANIE";727398;6256549;731712;6259181
13171;34326;"VELIEUX";34;"HERAULT";76;"OCCITANIE";676592;6252665;682000;6257169
13172;34327;"VENDARGUES";34;"HERAULT";76;"OCCITANIE";775621;6283185;780213;6287367
13173;34328;"VENDEMIAN";34;"HERAULT";76;"OCCITANIE";742235;6273593;748441;6278235
13174;34329;"VENDRES";34;"HERAULT";76;"OCCITANIE";715393;6234587;722064;6244960
13175;34331;"VERRERIES DE MOUSSANS";34;"HERAULT";76;"OCCITANIE";670698;6258939;677375;6263580
13176;34332;"VIAS";34;"HERAULT";76;"OCCITANIE";728054;6242053;736020;6249157
13177;34333;"VIC LA GARDIOLE";34;"HERAULT";76;"OCCITANIE";760600;6262405;769621;6268204
13178;34334;"VIEUSSAN";34;"HERAULT";76;"OCCITANIE";694958;6268585;704634;6273880
13179;34335;"VILLEMAGNE L ARGENTIERE";34;"HERAULT";76;"OCCITANIE";708115;6277184;711386;6282795
13180;34336;"VILLENEUVE LES BEZIERS";34;"HERAULT";76;"OCCITANIE";720490;6243627;726730;6249494
13181;34337;"VILLENEUVE LES MAGUELONE";34;"HERAULT";76;"OCCITANIE";765534;6263401;773396;6273478
13182;34338;"VILLENEUVETTE";34;"HERAULT";76;"OCCITANIE";730320;6278279;733917;6280032
13183;34339;"VILLESPASSANS";34;"HERAULT";76;"OCCITANIE";689411;6250913;696986;6256225
13184;34340;"VILLETELLE";34;"HERAULT";76;"OCCITANIE";790435;6290642;792999;6294169
13185;34341;"VILLEVEYRAC";34;"HERAULT";76;"OCCITANIE";744378;6262259;751588;6270671
13186;34342;"VIOLS EN LAVAL";34;"HERAULT";76;"OCCITANIE";756806;6291670;762386;6296557
13187;34343;"VIOLS LE FORT";34;"HERAULT";76;"OCCITANIE";753249;6289999;757987;6296267
13188;34344;"GRANDE MOTTE";34;"HERAULT";76;"OCCITANIE";783622;6273139;789646;6277378
13252;35070;"CHATEAUNEUF D ILLE ET VILAINE";35;"ILLE ET VILAINE";53;"BRETAGNE";335538;6839214;337523;6840767
13331;35156;"LONGAULNAY";35;"ILLE ET VILAINE";53;"BRETAGNE";331827;6810367;335910;6814160
13345;35171;"MEDREAC";35;"ILLE ET VILAINE";53;"BRETAGNE";320776;6803541;328376;6811765
13353;35179;"MINIAC MORVAN";35;"ILLE ET VILAINE";53;"BRETAGNE";336248;6830910;341262;6840746
13355;35181;"MINIHIC SUR RANCE";35;"ILLE ET VILAINE";53;"BRETAGNE";329376;6840499;331873;6843754
13396;35225;"PLESDER";35;"ILLE ET VILAINE";53;"BRETAGNE";333891;6820623;336730;6827939
13399;35228;"PLEURTUIT";35;"ILLE ET VILAINE";53;"BRETAGNE";322292;6838728;330464;6847065
13405;35234;"QUEDILLAC";35;"ILLE ET VILAINE";53;"BRETAGNE";314790;6802962;322087;6808223
13426;35256;"SAINT BRIAC SUR MER";35;"ILLE ET VILAINE";53;"BRETAGNE";319929;6844820;324381;6850279
13464;35297;"SAINT MEEN LE GRAND";35;"ILLE ET VILAINE";53;"BRETAGNE";311867;6797886;317507;6803415
13471;35307;"SAINT PERN";35;"ILLE ET VILAINE";53;"BRETAGNE";327964;6807456;332944;6811788
13472;35308;"MESNIL ROC H";35;"ILLE ET VILAINE";53;"BRETAGNE";334942;6825637;344435;6833013
13481;35318;"SAINT THUAL";35;"ILLE ET VILAINE";53;"BRETAGNE";332211;6813422;336931;6817536
